Time(s),V_pv_instant(V),V_mppt(V),I_pv(A),P_pv(W),P_ref(W),V_out(V),I_L(A),Duty
0.0776,18.1334,18.1334,4.61684,83.7189,85.0695,24.3139,4.61684,0.271092
0.0778,18.1137,18.1137,4.62908,83.8499,85.0695,24.3147,4.62908,0.272759
0.078,18.0517,18.0517,4.6446,83.8431,85.0695,24.3157,4.6446,0.274425
0.0782,18.1016,18.1016,4.62162,83.6584,85.0695,24.3148,4.62162,0.272759
0.0784,18.1519,18.1519,4.61414,83.7554,85.0695,24.3136,4.61414,0.271092
0.0786,18.1006,18.1006,4.63222,83.8462,85.0695,24.317,4.63222,0.272759
0.0788,18.0567,18.0567,4.64157,83.8113,85.0695,24.3161,4.64157,0.274425
0.079,18.0808,18.0808,4.63297,83.7679,85.0695,24.315,4.63297,0.272759
0.0792,18.1335,18.1335,4.61672,83.7173,85.0695,24.3139,4.61672,0.271092
0.0794,18.1138,18.1138,4.62909,83.8504,85.0695,24.3147,4.62909,0.272759
0.0796,18.0517,18.0517,4.64461,83.8431,85.0695,24.3157,4.64461,0.274425
0.0798,18.1016,18.1016,4.62161,83.6584,85.0695,24.3148,4.62161,0.272759
0.08,18.1519,18.1519,4.61414,83.7554,85.0695,24.3136,4.61414,0.271092
0.0802,18.1006,18.1006,4.63222,83.8462,85.0695,24.317,4.63222,0.272759
0.0804,18.0567,18.0567,4.64157,83.8113,85.0695,24.3161,4.64157,0.274425
0.0806,18.0808,18.0808,4.63297,83.7679,85.0695,24.315,4.63297,0.272759
0.0808,18.1335,18.1335,4.61672,83.7173,85.0695,24.3139,4.61672,0.271092
0.081,18.1138,18.1138,4.62909,83.8504,85.0695,24.3147,4.62909,0.272759
0.0812,18.0517,18.0517,4.64461,83.8431,85.0695,24.3157,4.64461,0.274425
0.0814,18.1016,18.1016,4.62161,83.6584,85.0695,24.3148,4.62161,0.272759
0.0816,18.1519,18.1519,4.61414,83.7554,85.0695,24.3136,4.61414,0.271092
0.0818,18.1006,18.1006,4.63222,83.8462,85.0695,24.317,4.63222,0.272759
0.082,18.0567,18.0567,4.64157,83.8113,85.0695,24.3161,4.64157,0.274425
0.0822,18.0808,18.0808,4.63297,83.7679,85.0695,24.315,4.63297,0.272759
0.0824,18.1335,18.1335,4.61672,83.7173,85.0695,24.3139,4.61672,0.271092
0.0826,18.1138,18.1138,4.62909,83.8504,85.0695,24.3147,4.62909,0.272759
0.0828,18.0517,18.0517,4.64461,83.8431,85.0695,24.3157,4.64461,0.274425
0.083,18.1016,18.1016,4.62161,83.6584,85.0695,24.3148,4.62161,0.272759
0.0832,18.1519,18.1519,4.61414,83.7554,85.0695,24.3136,4.61414,0.271092
0.0834,18.1006,18.1006,4.63222,83.8462,85.0695,24.317,4.63222,0.272759
0.0836,18.0567,18.0567,4.64157,83.8113,85.0695,24.3161,4.64157,0.274425
0.0838,18.0808,18.0808,4.63297,83.7679,85.0695,24.315,4.63297,0.272759
0.084,18.1335,18.1335,4.61672,83.7173,85.0695,24.3139,4.61672,0.271092
0.0842,18.1138,18.1138,4.62909,83.8504,85.0695,24.3147,4.62909,0.272759
0.0844,18.0517,18.0517,4.64461,83.8431,85.0695,24.3157,4.64461,0.274425
0.0846,18.1016,18.1016,4.62161,83.6584,85.0695,24.3148,4.62161,0.272759
0.0848,18.1519,18.1519,4.61414,83.7554,85.0695,24.3136,4.61414,0.271092
0.085,18.1006,18.1006,4.63222,83.8462,85.0695,24.317,4.63222,0.272759
0.0852,18.0567,18.0567,4.64157,83.8113,85.0695,24.3161,4.64157,0.274425
0.0854,18.0808,18.0808,4.63297,83.7679,85.0695,24.315,4.63297,0.272759
