ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,71.46790000115288,11,1636,182348,227,16.605777,3.25365,19.22365,
1,67.66649999917718,90,1775,182348,228,19.492529,2.550697,17.33919,
1,72.33889999952225,12,1663,182356,229,13.318261,4.507732,17.89503,
1,100.30150000056892,11,1654,182332,230,19.157828,1.193062,17.67741,
1,75.63739999932295,12,1619,182356,231,13.585792,3.545135,17.30088,
1,69.7721000015008,12,1655,182364,232,18.310761,3.42677,18.49147,
1,72.85810000030324,90,1778,182360,233,13.532714,1.470566,17.33919,
1,68.89930000033928,13,1662,182340,234,16.047781,4.262042,14.32078,
1,72.25669999934325,11,1575,182368,235,13.736537,1.300531,14.07741,
1,77.82880000013392,11,1642,182368,236,16.40836,1.767269,17.75613,
1,83.73949999986507,12,1593,182352,237,12.53939,4.093058,19.46954,
1,86.99259999957576,91,1816,182332,238,18.569813,2.593342,17.33919,
1,101.68380000141042,11,1679,182364,239,14.352611,2.108484,14.60089,
1,112.575499999366,12,1624,182352,240,14.887771,3.307631,17.67741,
1,100.78790000079607,12,1666,182364,241,16.222561,2.421397,17.42615,
1,98.38980000131414,12,1620,182364,242,17.099368,3.70307,16.70752,
1,81.0646000009001,91,1770,182368,243,16.466232,2.54918,17.33919,
1,88.03299999999581,11,1566,182352,244,16.991222,3.367611,17.12917,
1,103.75540000131878,12,1656,182328,245,14.722591,2.212804,14.07741,
1,80.6866999992053,11,1622,182344,246,16.365991,3.449367,17.43368,
1,83.19909999954689,12,1662,182328,247,16.886388,2.531352,20.30752,
1,81.49159999993572,90,1743,182344,248,16.526191,4.943079,17.33919,
1,79.20039999953588,11,1645,182328,249,15.424196,4.372059,18.23479,
1,74.31050000013784,11,1605,182344,250,12.65059,4.500913,16.13229,
1,74.57630000135396,11,1614,182340,251,19.533649,2.047456,17.63521,
1,100.70559999985562,11,1663,182348,252,12.096811,2.932034,22.04901,
1,84.82179999919026,91,1777,182328,253,13.461698,4.886525,17.33919,
1,69.82399999833433,18,1662,182344,254,19.181587,4.84266,17.29918,
1,78.87680000021646,2,1674,182340,255,16.830957,3.060641,17.33919,
1,82.11090000077093,13,1595,182348,256,18.661743,3.609396,10.4,
1,69.29019999915909,13,1621,182328,257,13.988461,4.737144,14.0,
1,75.08559999951103,12,1695,182324,258,15.517596,4.094225,17.6,
1,67.34850000066217,13,1540,182344,259,16.007504,1.733425,21.2,
1,67.46509999902628,91,1620,182352,260,14.367415,3.297643,17.33919,
1,69.33670000034908,12,1581,182328,261,13.144017,1.054951,14.0,
1,68.77130000066245,11,1571,182360,262,15.47113,4.048789,17.6,
1,72.81160000093223,11,1596,182328,263,16.913258,2.296586,17.13463,
1,71.17839999955322,12,1659,182352,264,17.737928,2.938059,17.6,
1,69.98080000084883,57,1760,182328,265,19.996011,4.104127,17.33919,
1,67.34529999994265,12,1556,182352,266,18.645052,2.038196,17.6,
1,70.14200000048731,11,1640,182336,267,13.21836,1.797216,18.6369,
1,78.79470000079891,11,1560,182332,268,15.45812,3.048596,17.05208,
1,79.1564000010112,13,1664,182328,269,13.556875,4.119779,15.50695,
1,55.74010000054841,90,1757,182340,270,18.947449,2.26402,17.33919,
1,70.02690000081202,12,1618,182328,271,16.064514,3.377498,14.0,
1,69.76059999942663,11,1691,182344,272,17.779025,1.58989,15.0369,
1,69.82329999846115,12,1590,182328,273,14.246968,3.922824,17.31327,
1,97.1534000000247,12,1664,182344,274,16.545539,4.599783,18.35933,
1,78.34879999973055,90,1746,182336,275,15.582867,2.626451,17.33919,
1,76.125099998535,11,1593,182344,276,14.452058,1.92549,11.05172,
1,73.06720000087807,12,995,182324,277,17.206131,2.058744,14.34922,
1,80.39989999997488,11,1625,182332,278,18.898204,2.082594,17.49174,
1,72.60570000107691,12,1662,182352,279,17.386877,3.272737,18.11078,
1,67.81410000075994,91,1726,182376,280,17.02767,4.581667,17.33919,
1,72.27140000031795,12,1596,182352,281,13.359908,1.599262,14.65172,
1,66.07359999907203,12,1590,182352,282,12.975218,1.305756,17.94922,
1,76.45560000128171,12,1631,182344,283,16.273848,1.662925,17.31931,
1,73.70870000158902,11,1627,182344,284,18.457343,1.090442,17.25625,
1,64.71530000089842,41,620,182284,285,14.996856,2.892816,17.33919,
1,66.73869999940507,12,1699,182344,286,13.732226,2.423625,15.62728,
1,71.1728000005678,12,1613,182360,287,13.782331,2.127312,14.34922,
1,66.66849999965052,12,1585,182372,288,19.414968,2.668701,17.22442,
1,71.53219999963767,12,1590,182348,289,15.08692,3.444698,17.35022,
1,71.24870000006922,67,1354,182336,290,17.313135,3.641106,17.33919,
